Index	NumberPSM	Gene	MaxPepProb	Protein	Protein ID	Entry Name	Protein Description	Organism	Indistinguishable Proteins	ReferenceIntensity	_126	_127N	_127C	_128N	_128C	_129N	_129C	_130N	_130C	_131N	_131C	_132N	_132C	_133N	_133C	_134N
Q99497	1	PARK7	1.0	sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	Parkinson disease protein 7	Homo sapiens		21.80737895731031	22.624992584744273	21.707069259897896	21.58436612358183	21.018553072956124	20.648744375676923	21.71054315169829	21.738085521688784	21.37990198548417	21.689787772989522	20.823820700122273	23.43086817951005	20.853521404277416	NA	NA	21.749278843919914	21.63873278081418
Q99536	1	VAT1	1.0	sp|Q99536|VAT1_HUMAN	Q99536	VAT1_HUMAN	NADPH-dependent quinone oxidoreductase VAT1	Homo sapiens		18.33307374831061	18.072592083477314	18.15353110346336	18.543172152392756	17.835148610159276	18.916991585224938	18.18390224207201	18.23981347601347	19.297543396223293	18.926137582875263	18.460478374721692	18.137050636741854	18.98285127386258	NA	NA	17.883897412311097	18.925816914040198
Q99685	1	MGLL	0.922	sp|Q99685|MGLL_HUMAN	Q99685	MGLL_HUMAN	Monoglyceride lipase	Homo sapiens		18.287165930466983	19.602830510025598	16.999567405882072	17.342141274934434	16.125997598690773	17.07643308834819	18.460784632751995	17.873112343233895	16.18306060123215	18.018797284816472	NA	19.33004838481624	NA	NA	NA	17.71566314212752	18.168939350755835
Q99719	1	SEPTIN5	0.9968	sp|Q99719|SEPT5_HUMAN	Q99719	SEPT5_HUMAN	Septin-5	Homo sapiens		17.93805865728403	18.334951378504808	NA	17.373783000641605	16.562164026488844	NA	17.922269513084117	17.073578889691206	15.75701859710282	17.712083287575478	NA	19.553647656533844	NA	NA	NA	17.350935370098476	17.725894330896356
Q99784	3	OLFM1	0.9951	sp|Q99784|NOE1_HUMAN	Q99784	NOE1_HUMAN	Noelin	Homo sapiens		22.10050325652928	21.81332601033583	22.543310292056322	21.903148051634094	21.91789810426782	23.024255219247777	22.388862271621893	22.69220102683737	22.39167767129416	22.14086596024424	22.2767912716932	21.621288496190395	22.87539134470936	NA	21.752879491531928	22.097573605639766	22.095476673566324
Q99798	1	ACO2	0.992	sp|Q99798|ACON_HUMAN	Q99798	ACON_HUMAN	Aconitate hydratase, mitochondrial	Homo sapiens		18.342958367557635	18.395948951054965	17.439064780141983	18.580893491508203	17.58341147500429	17.67835938289732	18.96164162837275	17.86822786418901	18.226906894207453	18.606057745396708	17.304987415855056	20.334917738463528	17.620603459540206	19.103749744942952	NA	18.61711214958673	18.54236639193386
Q99972	1	MYOC	0.9311	sp|Q99972|MYOC_HUMAN	Q99972	MYOC_HUMAN	Myocilin	Homo sapiens		18.244996783268583	18.25860394265006	18.406335036488617	18.84589243410592	19.06371814844784	18.127797628485634	18.358387764664485	18.108553604698393	18.63342152465124	18.777832112803537	18.711321093382022	17.92046796131543	18.79104272010945	NA	18.779725814328373	18.29217053128249	18.661360152439336
Q9BQE3	5	TUBA1C	1.0	sp|Q9BQE3|TBA1C_HUMAN	Q9BQE3	TBA1C_HUMAN	Tubulin alpha-1C chain	Homo sapiens		25.730053476013076	26.22673355477983	24.517626422054317	25.96715359357015	23.01561919161248	23.805067190710105	26.2786812347287	25.495470094370045	24.369962363672258	25.822778845457766	23.644515537232472	27.794151398285177	23.16960654887354	25.241332274622753	24.239326319919726	26.04950800878399	25.990955784213806
Q9BR76	1	CORO1B	0.98	sp|Q9BR76|COR1B_HUMAN	Q9BR76	COR1B_HUMAN	Coronin-1B	Homo sapiens		17.27735905719364	16.15327650839868	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.420207211369693	NA	NA	NA	NA	NA
Q9BRK5	1	SDF4	0.9928	sp|Q9BRK5|CAB45_HUMAN	Q9BRK5	CAB45_HUMAN	45 kDa calcium-binding protein	Homo sapiens		18.199974900955734	17.98939997078281	17.65137129253096	18.591434067321323	18.727113309484874	18.418125430579543	18.216332380428067	19.107909514763175	18.292190250841276	18.666275499432167	17.54242546783799	17.81640546792743	18.623857111967325	NA	NA	18.18429353350418	18.33343405617398
Q9BS26	2	ERP44	0.9899	sp|Q9BS26|ERP44_HUMAN	Q9BS26	ERP44_HUMAN	Endoplasmic reticulum resident protein 44	Homo sapiens		20.95553634392313	21.44542669420785	20.945198545169678	21.137046638099218	20.344431819897604	20.828537240924845	21.527949214969226	20.957884243614732	20.921438182733514	20.76185542079633	20.787056752914662	21.994177291344638	20.743550220434486	NA	21.60772264126609	20.76136277741138	20.79262003724708
Q9BS40	1	LXN	0.9801	sp|Q9BS40|LXN_HUMAN	Q9BS40	LXN_HUMAN	Latexin	Homo sapiens		20.963517304203485	20.01109420471813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BSJ8	1	ESYT1	0.9941	sp|Q9BSJ8|ESYT1_HUMAN	Q9BSJ8	ESYT1_HUMAN	Extended synaptotagmin-1	Homo sapiens		18.203442915442626	17.8484048992899	NA	17.570499363548365	NA	NA	17.777418260110213	NA	NA	16.212064031671414	NA	19.817425229578813	NA	NA	NA	16.669880230250595	18.18475428520609
Q9BTY2	3	FUCA2	0.9832	sp|Q9BTY2|FUCO2_HUMAN	Q9BTY2	FUCO2_HUMAN	Plasma alpha-L-fucosidase	Homo sapiens		20.444413713618054	19.851921272836453	NA	20.245103939231335	20.028468874656014	21.428208816888976	19.767834237388296	22.1896510304801	19.66865474503546	20.024058121059717	19.40926858255984	19.253741408079225	20.689084673809003	NA	NA	20.21283221768885	20.23008130960716
Q9BUN1	1	MENT	0.933	sp|Q9BUN1|MENT_HUMAN	Q9BUN1	MENT_HUMAN	Protein MENT	Homo sapiens		21.401152582257694	21.62764483229651	21.609677496815237	21.47193279229296	21.628028671976743	21.552221240204407	21.444963468943023	21.24239262164089	21.721306109877332	21.887308198650423	21.94675768855001	21.560747742750745	21.32458425941378	NA	NA	21.387483688734296	21.243620280589944
Q9BWP8	5	COLEC11	1.0	sp|Q9BWP8|COL11_HUMAN	Q9BWP8	COL11_HUMAN	Collectin-11	Homo sapiens		23.609700807132704	23.986137112876012	23.14979048506335	23.523824317109103	23.848460040379415	23.164645713342377	23.119237070522566	24.235077708940025	23.614443485814235	24.089333445043845	23.73831693834398	23.061905953961432	24.588420746198032	NA	23.998796259010412	23.748473859592877	23.207309717339374
Q9BX93	1	PLA2G12B	0.9981	sp|Q9BX93|PG12B_HUMAN	Q9BX93	PG12B_HUMAN	Group XIIB secretory phospholipase A2-like protein	Homo sapiens		19.80408488070223	19.68515041740081	NA	20.429838048394064	20.406917914359365	NA	19.37267093509119	NA	19.771368887683742	NA	19.902652959021196	19.403731064442017	20.068978779177158	NA	NA	19.593999788416294	NA
Q9BXR6	12	CFHR5	1.0	sp|Q9BXR6|FHR5_HUMAN	Q9BXR6	FHR5_HUMAN	Complement factor H-related protein 5	Homo sapiens		26.18013194334008	26.13097991682417	26.978918029450295	26.310935447012167	26.912525631568503	26.93909293137234	26.499633639864623	26.294068754035166	26.584049115781323	26.64600998291076	26.09502910486186	25.689986360646415	25.617206538109862	27.018536961523306	26.209323081605923	26.23237193103257	26.045211734758183
Q9BY67	2	CADM1	0.996	sp|Q9BY67|CADM1_HUMAN	Q9BY67	CADM1_HUMAN	Cell adhesion molecule 1	Homo sapiens		19.742827025950216	19.555505097600772	19.80983090001023	19.634866139910223	19.857788868311697	19.632920772174668	19.411468740421185	19.604176354587107	20.399844819342647	19.252838088016503	20.18075405224757	18.892590624945893	20.494214102447312	NA	NA	19.212687209233508	19.992345303961834
Q9BYE9	1	CDHR2	0.9958	sp|Q9BYE9|CDHR2_HUMAN	Q9BYE9	CDHR2_HUMAN	Cadherin-related family member 2	Homo sapiens		18.983023923806805	17.47972729444111	NA	NA	18.450458176481444	NA	NA	NA	NA	18.80823659418213	18.801912288114018	NA	20.423140991724306	NA	NA	NA	NA
Q9BYJ0	1	FGFBP2	1.0	sp|Q9BYJ0|FGFP2_HUMAN	Q9BYJ0	FGFP2_HUMAN	Fibroblast growth factor-binding protein 2	Homo sapiens		18.612790154743323	18.798173741683804	18.495575280520566	18.95369583574913	18.95757350399363	19.362249235895113	18.634492417342557	18.547154906543433	18.774596547231496	18.738847841350086	NA	18.3902341183285	19.002075266638382	NA	NA	18.55333748152251	18.167021374053732
Q9C0C9	1	UBE2O	0.9173	sp|Q9C0C9|UBE2O_HUMAN	Q9C0C9	UBE2O_HUMAN	(E3-independent) E2 ubiquitin-conjugating enzyme	Homo sapiens		18.796550526375118	19.143846256886903	17.92765385932716	18.377027514870605	NA	NA	18.478024140374362	18.574135973404136	NA	18.97105321106933	17.581540188905098	19.71985515646378	NA	NA	NA	18.78170185430322	NA
Q9GZT8	1	NIF3L1	0.9965	sp|Q9GZT8|NIF3L_HUMAN	Q9GZT8	NIF3L_HUMAN	NIF3-like protein 1	Homo sapiens		19.511113000926837	19.722921379719207	19.63912128740679	19.041031394198995	19.68456872336178	19.863743738397375	19.875751927889155	19.726552625074273	18.60872236729806	19.425065548750716	19.478799162378195	19.337496656616352	20.492979437796087	NA	NA	19.460702848166708	19.770268212741755
Q9H0U4	4	RAB1B	0.9988	sp|Q9H0U4|RAB1B_HUMAN	Q9H0U4	RAB1B_HUMAN	Ras-related protein Rab-1B	Homo sapiens		23.33909409253989	24.309727140914852	21.88095203309764	22.95053073468057	20.778718961873412	21.49890686635348	23.313044412718362	22.551068398787816	21.05325678210633	22.554711987265065	21.216858887250673	24.46845961441838	21.60709317505997	NA	NA	23.236502606430097	23.423413447897502
Q9H299	2	SH3BGRL3	1.0	sp|Q9H299|SH3L3_HUMAN	Q9H299	SH3L3_HUMAN	SH3 domain-binding glutamic acid-rich-like protein 3	Homo sapiens		23.47609579657178	24.533341062436733	23.463934105787107	23.39804023528013	21.841924520650984	21.65556741345606	23.576836130661512	23.07549535635828	23.060374699143065	23.061660149217836	21.401814605885285	24.99320147607051	21.08106894475482	23.185211241584835	NA	23.459695069926255	23.329244884236015
Q9H3N1	1	TMX1	0.9785	sp|Q9H3N1|TMX1_HUMAN	Q9H3N1	TMX1_HUMAN	Thioredoxin-related transmembrane protein 1	Homo sapiens		19.403907852531724	17.735423108833373	NA	NA	NA	NA	19.291328882599807	NA	18.77755144648823	NA	NA	20.230626594490346	NA	NA	NA	NA	20.07764946699343
Q9H425	1	C1orf198	0.9999	sp|Q9H425|CA198_HUMAN	Q9H425	CA198_HUMAN	Uncharacterized protein C1orf198	Homo sapiens		18.68820636273423	18.71962227013667	18.093522003469477	NA	NA	18.116240819805633	19.30214862648217	18.12429046607074	NA	NA	NA	19.94793612499388	17.2875866770969	NA	NA	17.467085842818904	18.46182608327029
Q9H4A4	1	RNPEP	0.9997	sp|Q9H4A4|AMPB_HUMAN	Q9H4A4	AMPB_HUMAN	Aminopeptidase B	Homo sapiens		16.32469335407195	15.765698044017666	16.148735168384924	17.08522665484479	15.82488133423853	15.807785897265736	16.576470142050816	16.611603080025755	17.198339401466235	16.298834859020904	NA	16.378042817925976	17.358776979466647	NA	NA	15.833297402721202	15.869882481559973
Q9H4A9	2	DPEP2	0.9999	sp|Q9H4A9|DPEP2_HUMAN	Q9H4A9	DPEP2_HUMAN	Dipeptidase 2	Homo sapiens		19.592562556158832	18.822911359006266	20.083970181084275	19.731343377171925	19.400409265881272	20.175736346279507	19.761310431042237	19.332249153030208	20.112306599656797	20.035798820954014	20.052140124819218	19.198342192454792	20.174287191559863	NA	NA	18.54749510165718	19.868683584877292
Q9H4B7	10	TUBB1	1.0	sp|Q9H4B7|TBB1_HUMAN	Q9H4B7	TBB1_HUMAN	Tubulin beta-1 chain	Homo sapiens		25.10634952882866	25.665869175622717	23.70879031178024	25.139722463561377	22.06419758241692	22.853825909376422	25.432361456294817	24.799883829514485	23.07661941351807	24.48352989865933	22.97419391690254	26.76582946852442	22.440749648454517	22.869593106213607	25.971009358484764	25.116802160090398	25.10825562147635
Q9H6X2	3	ANTXR1	1.0	sp|Q9H6X2|ANTR1_HUMAN	Q9H6X2	ANTR1_HUMAN	Anthrax toxin receptor 1	Homo sapiens		22.190665756136458	21.901581516315822	22.02156821112051	22.100254843261357	22.786649880280226	22.788022381377502	22.247997311910407	21.745574725368993	22.345493865837383	22.39442882301758	23.038379283389325	21.696784108109814	22.757784589916977	NA	NA	22.183833442502383	22.03594574616404
Q9H8L6	1	MMRN2	0.9982	sp|Q9H8L6|MMRN2_HUMAN	Q9H8L6	MMRN2_HUMAN	Multimerin-2	Homo sapiens		19.60448898191107	19.086994085296244	NA	20.183708482548436	20.389119361197835	NA	NA	18.875880221717857	19.481456010987312	19.792656942935565	NA	NA	NA	NA	NA	NA	NA
Q9HA64	1	FN3KRP	0.987	sp|Q9HA64|KT3K_HUMAN	Q9HA64	KT3K_HUMAN	Ketosamine-3-kinase	Homo sapiens		17.539502279859395	17.546338513155415	18.015394211621263	17.769169560496643	NA	NA	16.735111280757454	NA	NA	17.467995460946863	NA	18.112435693951074	17.30561006413961	NA	NA	NA	17.591573131973345
Q9HBB8	1	CDHR5	0.9861	sp|Q9HBB8|CDHR5_HUMAN	Q9HBB8	CDHR5_HUMAN	Cadherin-related family member 5	Homo sapiens		16.80102065617005	16.893020363928922	16.967597911172792	16.844501092880044	16.338425577059645	17.32133667973129	16.71867164058713	17.763578966329327	16.49070529729743	17.454467023655234	17.002650035821354	16.930025122183824	16.572841302071943	NA	NA	16.45992646930598	16.512887469148986
Q9HBI1	2	PARVB	0.9958	sp|Q9HBI1|PARVB_HUMAN	Q9HBI1	PARVB_HUMAN	Beta-parvin	Homo sapiens		23.67453117766577	24.522116638549466	22.535572270179326	23.813018847232822	21.581611931757266	22.24827195456104	24.123878369854925	23.435511070666937	22.655591611568454	23.542347426191107	21.871934465535272	25.55586695063585	21.449024411948397	NA	22.722909053239615	24.015084475056423	24.00415519649144
Q9HBR0	1	SLC38A10	0.9809	sp|Q9HBR0|S38AA_HUMAN	Q9HBR0	S38AA_HUMAN	Solute carrier family 38 member 10	Homo sapiens		18.58330593035673	18.707194070167546	18.941096984294788	18.751511145031305	18.349313996959197	19.19661679354149	18.37108348168096	18.588337565828425	18.613565892867932	18.56571792815837	19.198904359676614	18.533803222556415	18.929090351855724	NA	NA	18.793928153512237	18.836874511998058
Q9HC38	2	GLOD4	0.9995	sp|Q9HC38|GLOD4_HUMAN	Q9HC38	GLOD4_HUMAN	Glyoxalase domain-containing protein 4	Homo sapiens		17.708301999544904	18.44272102309471	17.533095841724286	17.525067385238213	17.63193701488619	17.34627195698383	17.527730928274988	17.321754217041672	17.725774756333628	17.23741281381157	16.990727452784935	18.317091453844682	17.202355853597567	NA	NA	17.60937829718777	17.08464037819932
Q9HCB6	2	SPON1	0.9952	sp|Q9HCB6|SPON1_HUMAN	Q9HCB6	SPON1_HUMAN	Spondin-1	Homo sapiens		19.591251475636305	19.04387875928062	19.685726651021255	20.035167910332813	20.175683128846863	19.88809428220744	19.06468552115602	19.70614773863653	19.985063674946034	19.18656471838962	19.521017016480076	18.810728066895297	19.955786233544384	NA	NA	20.32002286404112	20.08893194364738
Q9HDC9	5	APMAP	0.9992	sp|Q9HDC9|APMAP_HUMAN	Q9HDC9	APMAP_HUMAN	Adipocyte plasma membrane-associated protein	Homo sapiens		23.664287488329787	23.508769911388466	23.569702898808046	23.76381773893574	24.203014689186364	24.59887421833647	23.72144192422713	24.242909258926648	23.757609637870452	24.03901808222997	23.674000915203113	23.605659617496855	23.06121427377142	24.098832238529443	NA	23.658559622103713	23.852864150843875
Q9NPH3	4	IL1RAP	0.9874	sp|Q9NPH3|IL1AP_HUMAN	Q9NPH3	IL1AP_HUMAN	Interleukin-1 receptor accessory protein	Homo sapiens		21.86017122097454	21.38562526337396	22.584864041505682	21.702777541920383	21.941778033666456	21.934120826065087	21.743616715292397	21.30877362871722	22.782864481824642	22.42869107135644	21.771562481839517	22.135662075633483	22.16679304906973	NA	NA	22.11144397637813	22.02849636068006
Q9NPR2	1	SEMA4B	0.9387	sp|Q9NPR2|SEM4B_HUMAN	Q9NPR2	SEM4B_HUMAN	Semaphorin-4B	Homo sapiens		18.932213515925852	18.893969852727885	19.41783367979391	19.459511971141904	18.888289131233037	19.083452647394108	18.848021478899096	19.956146199424705	18.607932061021888	18.87500715347661	19.121570144873953	18.1384547271653	19.453372556763174	NA	NA	19.025083252357607	18.285367786521213
Q9NPY3	4	CD93	0.9999	sp|Q9NPY3|C1QR1_HUMAN	Q9NPY3	C1QR1_HUMAN	Complement component C1q receptor	Homo sapiens		22.170115362939764	21.309748021388803	22.533226736521133	22.233013991487343	22.20418116525134	22.824167604748645	21.835101243501477	22.475901783570354	22.482649022656865	22.326535150346626	22.595350493515244	21.691568039884142	22.80825931821434	NA	NA	22.059720895876847	22.285952580145818
Q9NQ38	1	SPINK5	0.9998	sp|Q9NQ38|ISK5_HUMAN	Q9NQ38	ISK5_HUMAN	Serine protease inhibitor Kazal-type 5	Homo sapiens		18.525872781806314	18.445833712111035	18.602991736956145	18.986213826395556	19.778951395904553	18.867022513360258	18.83291620292353	18.167383188416895	18.998682265127833	18.20642780584915	18.55132763389855	17.376481619173354	18.825443827942127	NA	NA	18.6003656550922	18.71574122870379
Q9NQ79	6	CRTAC1	1.0	sp|Q9NQ79|CRAC1_HUMAN	Q9NQ79	CRAC1_HUMAN	Cartilage acidic protein 1	Homo sapiens		24.899200400687775	24.90446029915253	24.96846814825808	25.19845472240526	25.830749744261094	26.041398519290926	25.190758168100004	24.01868995515238	25.291689094781816	24.63934548729516	25.230475647137467	24.44614765142111	25.083306989689955	NA	25.183784767116464	24.85885856655352	25.0228244063342
Q9NR31	1	SAR1A	0.9983	sp|Q9NR31|SAR1A_HUMAN	Q9NR31	SAR1A_HUMAN	Small COPII coat GTPase SAR1A	Homo sapiens		20.95190705034805	22.288578757929066	20.226798115348487	20.991152355299484	18.422975008098177	18.62691032715968	21.150114194569188	20.856845332200496	19.943209928826974	20.61006720340336	19.655730624992582	22.771238175556547	19.073411403642208	NA	19.32438014064228	20.75786964393492	20.829748685493243
Q9NRN5	1	OLFML3	0.9937	sp|Q9NRN5|OLFL3_HUMAN	Q9NRN5	OLFL3_HUMAN	Olfactomedin-like protein 3	Homo sapiens		20.59152074868049	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.315022390478227	NA	20.28760205326193	NA	NA	NA	NA
Q9NTK5	1	OLA1	0.9842	sp|Q9NTK5|OLA1_HUMAN	Q9NTK5	OLA1_HUMAN	Obg-like ATPase 1	Homo sapiens		17.78511102949134	18.81555044038661	17.019312424180622	17.833179624832184	NA	16.846002275310756	17.523742037080243	17.175065268540305	16.846557442683444	17.065345905380102	16.461521025969468	19.11156278401454	17.188162375432015	NA	NA	18.122587644207673	17.806500115653066
Q9NUQ9	1	CYRIB	0.9929	sp|Q9NUQ9|CYRIB_HUMAN	Q9NUQ9	CYRIB_HUMAN	CYFIP-related Rac1 interactor B	Homo sapiens		16.91696640433383	17.345763177725324	18.046372715618755	16.03739038088226	17.8603841433109	15.875945276824256	16.532063089181545	16.855343984970823	17.985498196529118	16.28489737643106	15.751782532095019	16.93372682327033	NA	NA	NA	17.45345322231605	16.232141718358733
Q9NVJ2	1	ARL8B	0.9819	sp|Q9NVJ2|ARL8B_HUMAN	Q9NVJ2	ARL8B_HUMAN	ADP-ribosylation factor-like protein 8B	Homo sapiens		19.318934576657853	20.263120131050083	18.701816208679848	19.246310081220255	17.361921594159085	17.522483685460376	19.430168973105538	18.866035947973348	19.026108333939145	19.02146622453664	17.142306912490934	21.200297355200377	17.389282890510525	NA	NA	19.331885742250662	19.27807350273862
Q9NWH9	1	SLTM	0.9882	sp|Q9NWH9|SLTM_HUMAN	Q9NWH9	SLTM_HUMAN	SAFB-like transcription modulator	Homo sapiens		20.267511256826694	19.570388321514073	20.291377647715237	NA	20.14694403831974	NA	NA	20.244333373610605	NA	NA	21.48564799752227	20.65674579507201	19.674462427300945	NA	NA	20.920478152163525	20.170046436114987
Q9NY15	4	STAB1	0.9995	sp|Q9NY15|STAB1_HUMAN	Q9NY15	STAB1_HUMAN	Stabilin-1	Homo sapiens		22.538482794218115	21.586059694732764	23.307090244338134	22.659011670170106	23.246807773221544	23.35315290234935	22.45732819395386	21.85685407508531	21.944582505280785	23.326740260530716	22.57960026501557	21.38219141175593	22.666257719392974	NA	NA	22.746261591119865	23.22624643573604
Q9NY65	1	TUBA8	0.906	sp|Q9NY65|TBA8_HUMAN	Q9NY65	TBA8_HUMAN	Tubulin alpha-8 chain	Homo sapiens		18.33425220727011	17.319214222309046	NA	18.75299329616972	NA	NA	17.61493781887091	18.03672796032077	NA	17.855124765836795	NA	19.56607410965992	NA	NA	NA	17.90091431021905	NA
Q9NY97	1	B3GNT2	0.9871	sp|Q9NY97|B3GN2_HUMAN	Q9NY97	B3GN2_HUMAN	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	Homo sapiens		19.691182315341404	19.562254977419588	20.049688200375787	19.672625801905536	20.027364016367336	20.139682138380568	19.845214721821574	19.811105621205552	19.773980913448337	19.895253793452355	19.877822204280026	19.54533594483902	20.432787092554292	NA	NA	19.456407923785473	19.807975799188775
Q9NYU2	2	UGGT1	0.9989	sp|Q9NYU2|UGGG1_HUMAN	Q9NYU2	UGGG1_HUMAN	UDP-glucose:glycoprotein glucosyltransferase 1	Homo sapiens		19.726184142833937	20.278644063623535	19.362772744937793	20.958728746340235	19.374223551635172	19.555799035815852	19.945000690830962	19.724601485732276	18.082109546487523	19.468120723917274	18.659421923029072	21.072017125262825	19.87122150817606	20.43950969920447	NA	20.086788759883245	19.55711240210661
Q9NZK5	3	ADA2	0.9901	sp|Q9NZK5|ADA2_HUMAN	Q9NZK5	ADA2_HUMAN	Adenosine deaminase 2	Homo sapiens		21.11779216613006	21.22577078534598	21.102075706893668	21.734262495276056	21.24522244157189	21.60718314023669	20.111200777338738	21.22663391500475	21.431434895209172	20.653822316861753	20.659546929352675	20.50659958209387	22.57301485412564	NA	NA	20.932158208599038	21.216735020719774
Q9NZN3	5	EHD3	1.0	sp|Q9NZN3|EHD3_HUMAN	Q9NZN3	EHD3_HUMAN	EH domain-containing protein 3	Homo sapiens		23.146168852321814	23.865462323294622	22.601887184845015	23.045220315419108	22.264265749093212	21.686124375751422	23.099334192324967	22.68838964412457	22.114467886143046	22.828680866201147	22.07506763449074	24.777436594524655	21.874092731505208	23.052247322700307	23.359177139959172	22.931864824576547	23.15597535188541
Q9NZP8	6	C1RL	1.0	sp|Q9NZP8|C1RL_HUMAN	Q9NZP8	C1RL_HUMAN	Complement C1r subcomponent-like protein	Homo sapiens		26.86114420324215	26.8235522508198	27.713616039274562	27.42083011019317	27.12579574893648	27.297668055256796	26.97589864245259	26.89995566495176	27.311386355988066	27.42830387230363	27.094864505806395	26.291417223401865	26.807629474509792	26.623595629395552	27.145365360877825	26.777607830777644	26.81400600832878
